,project_id,uid,date,income
449,89206,1703905621,2022-11-25T00:00:00.000Z,0.0
450,89206,1706440161,2022-11-04T00:00:00.000Z,0.41
451,89206,1716528528,2022-12-12T00:00:00.000Z,0.0
452,89207,1458049517,2022-11-19T00:00:00.000Z,0.0
453,89207,1684019585,2022-12-10T00:00:00.000Z,8.37
454,89207,1703905621,2022-11-05T00:00:00.000Z,0.95
455,89207,1706440161,2022-11-05T00:00:00.000Z,0.0
456,89207,1716528528,2022-12-05T00:00:00.000Z,0.0
457,89207,1718146027,2022-11-28T00:00:00.000Z,0.0
458,89207,1718416044,2022-11-26T00:00:00.000Z,0.32
459,89312,1675921760,2022-10-31T00:00:00.000Z,0.0
460,89347,1490584733,2022-11-30T00:00:00.000Z,0.66
461,89347,1703905621,2022-10-26T00:00:00.000Z,0.0
462,89348,1675921760,2022-09-30T00:00:00.000Z,0.0
463,89348,1699065816,2022-10-19T00:00:00.000Z,0.0
464,89349,1316040758,2022-10-26T00:00:00.000Z,0.0
465,89349,1706440161,2022-11-14T00:00:00.000Z,0.0
466,89350,1703905621,2022-11-02T00:00:00.000Z,0.0
467,89409,1429235843,2022-12-22T00:00:00.000Z,0.01
468,89409,1706440161,2022-11-01T00:00:00.000Z,0.01
469,89409,1709755371,2022-11-16T00:00:00.000Z,0.0
470,89409,1714073899,2022-11-28T00:00:00.000Z,0.13
471,89409,1725201772,2022-12-08T00:00:00.000Z,0.0
472,89409,1725259597,2022-12-09T00:00:00.000Z,0.01
473,89798,1675921760,2023-01-12T00:00:00.000Z,0.22
474,89842,1675921760,2022-11-06T00:00:00.000Z,0.1
475,89988,1706440161,2022-11-10T00:00:00.000Z,0.0
476,90043,1430094402,2022-10-29T00:00:00.000Z,0.0
477,90258,1648608319,2022-12-05T00:00:00.000Z,0.05
478,90258,1675921760,2022-12-09T00:00:00.000Z,0.2
479,90258,1703905621,2022-12-01T00:00:00.000Z,0.05
480,90258,1714073899,2022-12-07T00:00:00.000Z,0.1
481,90266,1706440161,2022-11-04T00:00:00.000Z,0.08
482,90266,1710096477,2022-11-10T00:00:00.000Z,0.0
483,90306,1648608319,2022-12-03T00:00:00.000Z,0.0
484,90306,1703905621,2022-11-10T00:00:00.000Z,0.0
485,90306,1714073899,2022-12-08T00:00:00.000Z,0.0
486,90379,1706440161,2022-11-01T00:00:00.000Z,0.02
487,90379,1710096477,2022-11-09T00:00:00.000Z,0.02
488,90591,1703905621,2022-12-08T00:00:00.000Z,0.34
489,90591,1706440161,2022-11-17T00:00:00.000Z,0.05
490,90591,1714073899,2022-11-27T00:00:00.000Z,0.05
491,90593,1648608319,2022-11-28T00:00:00.000Z,0.11
492,90593,1714073899,2022-12-07T00:00:00.000Z,0.11
493,90819,1648608319,2022-12-06T00:00:00.000Z,0.2
494,90885,1648608319,2022-11-10T00:00:00.000Z,0.0
495,90885,1706440161,2022-11-28T00:00:00.000Z,0.04
496,90885,1714073899,2022-11-28T00:00:00.000Z,0.04
497,90887,1648608319,2022-12-08T00:00:00.000Z,0.12
498,90888,1458049517,2022-12-19T00:00:00.000Z,0.0
499,90888,1706440161,2022-11-16T00:00:00.000Z,0.0
500,90888,1714073899,2022-11-26T00:00:00.000Z,0.04
501,90902,1490584733,2022-12-31T00:00:00.000Z,0.6
502,90902,1714073899,2022-12-09T00:00:00.000Z,0.6
503,90903,1490584733,2022-12-31T00:00:00.000Z,0.1
504,90903,1714073899,2022-12-09T00:00:00.000Z,0.0
505,90905,1490584733,2022-11-08T00:00:00.000Z,0.1
506,90905,1714073899,2022-12-09T00:00:00.000Z,0.15
507,90906,1714073899,2022-12-03T00:00:00.000Z,0.0
508,90907,1706440161,2022-11-17T00:00:00.000Z,0.04
509,90907,1714073899,2022-11-22T00:00:00.000Z,0.04
510,90907,1725201772,2022-12-08T00:00:00.000Z,0.04
511,90908,1675921760,2022-11-07T00:00:00.000Z,1.26
512,90908,1703905621,2022-11-10T00:00:00.000Z,0.0
513,91066,1648608319,2022-11-19T00:00:00.000Z,0.02
514,91087,1458049517,2022-12-11T00:00:00.000Z,0.45
515,91087,1706440161,2022-11-17T00:00:00.000Z,0.3
516,91087,1710096477,2022-12-27T00:00:00.000Z,0.45
517,91087,1714073899,2022-12-08T00:00:00.000Z,0.6
518,91088,1706440161,2022-11-17T00:00:00.000Z,0.02
519,91088,1714073899,2022-11-28T00:00:00.000Z,0.32
520,91289,1316040758,2022-12-05T00:00:00.000Z,0.1
521,91289,1490584733,2022-12-29T00:00:00.000Z,0.1
522,91289,1648608319,2022-11-22T00:00:00.000Z,0.1
523,91289,1675921760,2022-12-29T00:00:00.000Z,0.2
524,91289,1714073899,2022-12-07T00:00:00.000Z,0.1
525,91290,1490584733,2022-12-08T00:00:00.000Z,0.04
526,91290,1648608319,2022-12-04T00:00:00.000Z,0.04
527,91290,1675921760,2022-12-06T00:00:00.000Z,0.12
528,91290,1714073899,2022-12-04T00:00:00.000Z,0.267
529,91291,1458049517,2022-12-11T00:00:00.000Z,0.15
530,91291,1674749132,2022-12-12T00:00:00.000Z,0.15
531,91291,1706440161,2022-12-05T00:00:00.000Z,0.15
532,91291,1710096477,2022-12-05T00:00:00.000Z,0.15
533,91291,1714073899,2022-12-08T00:00:00.000Z,0.05
534,91291,1718416044,2022-11-29T00:00:00.000Z,0.1
535,91292,1458049517,2022-12-12T00:00:00.000Z,0.1
536,91292,1675921760,2022-12-09T00:00:00.000Z,0.1
537,91292,1714073899,2022-12-05T00:00:00.000Z,0.1
538,91293,1458049517,2022-12-12T00:00:00.000Z,0.08
539,91293,1490584733,2022-12-08T00:00:00.000Z,0.08
540,91293,1648608319,2022-12-04T00:00:00.000Z,0.08
541,91293,1675921760,2022-12-09T00:00:00.000Z,0.04
542,91293,1714073899,2022-12-05T00:00:00.000Z,0.16
543,91294,1429235843,2022-12-31T00:00:00.000Z,0.3
544,91294,1458049517,2022-12-01T00:00:00.000Z,0.45
545,91294,1706440161,2022-11-17T00:00:00.000Z,0.15
546,91294,1714073899,2022-12-05T00:00:00.000Z,0.15
547,91294,1718146027,2022-11-29T00:00:00.000Z,0.15
548,91295,1316040758,2022-11-19T00:00:00.000Z,0.2
549,91295,1458049517,2022-12-10T00:00:00.000Z,0.1
550,91295,1490584733,2022-12-31T00:00:00.000Z,0.1
551,91295,1675921760,2023-01-06T00:00:00.000Z,0.1
552,91295,1714073899,2022-12-03T00:00:00.000Z,0.1
553,91296,1490584733,2022-12-17T00:00:00.000Z,0.04
554,91296,1648608319,2022-12-02T00:00:00.000Z,0.08
555,91296,1675921760,2023-01-06T00:00:00.000Z,0.04
556,91296,1706440161,2022-11-17T00:00:00.000Z,0.16
557,91296,1710096477,2022-12-18T00:00:00.000Z,0.08
558,91296,1714073899,2022-11-21T00:00:00.000Z,0.12
559,91297,1458049517,2022-12-01T00:00:00.000Z,0.15
560,91297,1648608319,2022-11-29T00:00:00.000Z,0.15
561,91297,1675921760,2022-12-08T00:00:00.000Z,0.15
562,91297,1703905621,2022-12-08T00:00:00.000Z,0.15
563,91297,1714073899,2022-12-08T00:00:00.000Z,0.15
564,91297,1718146027,2022-11-26T00:00:00.000Z,0.05
565,91298,1458049517,2022-12-12T00:00:00.000Z,0.1
566,91298,1490584733,2022-12-25T00:00:00.000Z,0.1
567,91298,1675921760,2022-12-16T00:00:00.000Z,0.2
568,91298,1714073899,2022-12-03T00:00:00.000Z,0.2
569,91299,1458049517,2022-12-09T00:00:00.000Z,0.04
570,91299,1490584733,2022-12-21T00:00:00.000Z,0.04
571,91299,1648608319,2022-12-02T00:00:00.000Z,0.2
572,91299,1675921760,2023-01-06T00:00:00.000Z,0.04
573,91299,1714073899,2022-12-05T00:00:00.000Z,0.16
574,91755,1675921760,2022-10-13T00:00:00.000Z,0.0
575,91756,1675921760,2022-10-09T00:00:00.000Z,0.0
576,91759,1490584733,2022-10-16T00:00:00.000Z,0.17
577,91763,1675921760,2022-10-12T00:00:00.000Z,0.0
578,91764,1675921760,2022-10-13T00:00:00.000Z,0.0
579,92193,1648608319,2022-11-11T00:00:00.000Z,0.0
580,92193,1706440161,2022-11-11T00:00:00.000Z,0.0
581,92859,1458049517,2022-12-03T00:00:00.000Z,0.0
582,92859,1490584733,2022-10-13T00:00:00.000Z,0.85
583,92859,1675921760,2022-10-19T00:00:00.000Z,0.0
584,92859,1684019585,2022-12-13T00:00:00.000Z,0.0
585,92859,1703905621,2022-12-03T00:00:00.000Z,0.0
586,92859,1706440161,2022-11-16T00:00:00.000Z,0.0
587,92859,1713698815,2022-12-09T00:00:00.000Z,0.0
588,92985,1648608319,2022-12-08T00:00:00.000Z,0.02
589,92985,1714073899,2022-12-08T00:00:00.000Z,0.0
590,93159,1706440161,2022-11-29T00:00:00.000Z,0.06
591,93159,1710096477,2022-11-29T00:00:00.000Z,0.06
592,93167,1458049517,2022-12-18T00:00:00.000Z,0.1
593,93167,1706440161,2022-11-05T00:00:00.000Z,0.05
594,93167,1710096477,2022-11-30T00:00:00.000Z,0.05
595,93167,1713698815,2022-11-14T00:00:00.000Z,0.05
596,93167,1714073899,2022-12-08T00:00:00.000Z,0.1
597,93218,1458049517,2022-12-02T00:00:00.000Z,0.2
598,93218,1490584733,2022-12-28T00:00:00.000Z,0.2
599,93218,1675921760,2022-12-28T00:00:00.000Z,0.1
600,93218,1714073899,2022-11-30T00:00:00.000Z,0.1
601,93220,1490584733,2022-12-08T00:00:00.000Z,0.04
602,93220,1675921760,2022-12-16T00:00:00.000Z,0.027
603,93220,1684019585,2022-12-10T00:00:00.000Z,0.04
604,93220,1714073899,2022-12-08T00:00:00.000Z,0.2
605,93627,1430094402,2022-10-27T00:00:00.000Z,0.09
606,93627,1714073899,2022-12-08T00:00:00.000Z,0.0
607,95270,1648608319,2022-12-09T00:00:00.000Z,0.025
608,95456,1648608319,2022-12-03T00:00:00.000Z,0.0
609,95640,1490584733,2022-10-10T00:00:00.000Z,0.1
610,95640,1714073899,2022-11-21T00:00:00.000Z,0.2
611,95819,1703905621,2022-11-18T00:00:00.000Z,0.0
612,95819,1714073899,2022-11-26T00:00:00.000Z,0.0
613,96291,1706440161,2022-11-03T00:00:00.000Z,0.04
614,96291,1710096477,2022-12-09T00:00:00.000Z,0.24
615,96291,1714073899,2022-11-29T00:00:00.000Z,0.08
616,96291,1718416044,2022-11-25T00:00:00.000Z,0.28
617,96416,1648608319,2022-11-20T00:00:00.000Z,0.0
618,97408,1675921760,2022-10-28T00:00:00.000Z,0.0
619,97412,1675921760,2022-10-14T00:00:00.000Z,0.2
620,97412,1699065816,2022-10-17T00:00:00.000Z,0.45
621,97413,1703905621,2022-10-29T00:00:00.000Z,0.2
622,97459,1706440161,2022-10-30T00:00:00.000Z,0.0
623,97649,1648608319,2022-11-14T00:00:00.000Z,0.02
624,97655,1316040758,2022-11-15T00:00:00.000Z,0.0
625,97655,1490584733,2022-11-16T00:00:00.000Z,0.0
626,97655,1648608319,2022-11-14T00:00:00.000Z,0.0
627,97655,1674749132,2022-11-20T00:00:00.000Z,0.0
628,97655,1675921760,2022-11-22T00:00:00.000Z,0.0
629,97655,1699065816,2022-11-03T00:00:00.000Z,0.0
630,97655,1703905621,2022-11-08T00:00:00.000Z,1.399
631,97655,1706440161,2022-11-21T00:00:00.000Z,0.0
632,97655,1714073899,2022-11-16T00:00:00.000Z,0.0
633,97666,1714073899,2022-11-15T00:00:00.000Z,0.12
634,97690,1699065816,2022-11-03T00:00:00.000Z,0.01
635,97690,1703905621,2022-10-26T00:00:00.000Z,0.01
636,97708,1490584733,2022-12-18T00:00:00.000Z,0.26
637,97833,1316040758,2022-11-30T00:00:00.000Z,0.63
638,97833,1490584733,2022-12-14T00:00:00.000Z,0.19
639,97833,1684019585,2022-12-12T00:00:00.000Z,0.03
640,97842,1675921760,2022-12-22T00:00:00.000Z,0.049
641,98530,1706440161,2022-11-08T00:00:00.000Z,0.09
642,98530,1710096477,2022-11-09T00:00:00.000Z,0.04
643,98610,1648608319,2022-11-17T00:00:00.000Z,0.0
644,98610,1703905621,2022-12-02T00:00:00.000Z,0.04
645,98610,1706440161,2022-11-24T00:00:00.000Z,0.0
646,98610,1714073899,2022-12-07T00:00:00.000Z,0.0
647,98696,1316040758,2022-11-21T00:00:00.000Z,0.03
648,98696,1429235843,2022-12-30T00:00:00.000Z,0.0
649,98696,1458049517,2022-12-09T00:00:00.000Z,0.0
650,98696,1674749132,2022-12-10T00:00:00.000Z,0.0
651,98696,1675921760,2022-11-28T00:00:00.000Z,0.0
652,98696,1714073899,2022-11-21T00:00:00.000Z,0.18
653,99085,1316040758,2022-12-05T00:00:00.000Z,0.0
654,99085,1490584733,2022-12-26T00:00:00.000Z,0.0
655,99085,1675921760,2022-12-07T00:00:00.000Z,0.075
656,99085,1714073899,2022-11-21T00:00:00.000Z,0.03
657,99097,1316040758,2022-11-29T00:00:00.000Z,0.005
658,99097,1490584733,2022-12-15T00:00:00.000Z,1.455
659,99097,1714073899,2022-12-01T00:00:00.000Z,0.4
660,99192,1316040758,2022-12-08T00:00:00.000Z,0.045
661,99192,1429235843,2022-12-30T00:00:00.000Z,0.225
662,99192,1458049517,2022-12-29T00:00:00.000Z,0.045
663,99192,1490584733,2022-11-07T00:00:00.000Z,0.0
664,99192,1648608319,2022-11-21T00:00:00.000Z,0.0
665,99192,1675921760,2022-11-23T00:00:00.000Z,0.18
666,99192,1684019585,2023-01-15T00:00:00.000Z,0.0
667,99192,1714073899,2022-11-21T00:00:00.000Z,0.0
668,99373,1429235843,2022-11-28T00:00:00.000Z,0.0
669,99373,1458049517,2022-12-29T00:00:00.000Z,0.02
670,99373,1490584733,2022-11-07T00:00:00.000Z,0.04
671,99373,1675921760,2022-12-10T00:00:00.000Z,0.337
672,99373,1684019585,2022-12-09T00:00:00.000Z,0.0
673,99373,1706440161,2022-11-28T00:00:00.000Z,0.02
674,99373,1714073899,2022-11-17T00:00:00.000Z,0.0
675,99373,1725259597,2022-12-08T00:00:00.000Z,0.0
676,99384,1706440161,2022-11-14T00:00:00.000Z,0.0
677,99388,1714073899,2022-11-25T00:00:00.000Z,0.0
678,99453,1675921760,2022-10-24T00:00:00.000Z,0.0
679,99453,1684019585,2022-10-11T00:00:00.000Z,0.0
680,99453,1703905621,2022-10-26T00:00:00.000Z,0.05
681,99453,1706440161,2022-11-04T00:00:00.000Z,0.0
682,99453,1710096477,2022-11-09T00:00:00.000Z,0.0
683,99453,1714073899,2022-11-16T00:00:00.000Z,0.0
684,99453,1716528528,2022-11-30T00:00:00.000Z,0.0
685,99453,1725259597,2022-12-08T00:00:00.000Z,0.0
686,99461,1490584733,2022-11-04T00:00:00.000Z,0.0
687,99461,1648608319,2022-11-16T00:00:00.000Z,0.0
688,99461,1675921760,2022-11-26T00:00:00.000Z,0.15
689,99461,1703905621,2022-10-27T00:00:00.000Z,0.025
690,99461,1706440161,2022-11-28T00:00:00.000Z,0.0
691,99461,1714073899,2022-11-22T00:00:00.000Z,0.0
692,99461,1716528528,2022-12-10T00:00:00.000Z,0.189
693,99464,1703905621,2022-10-27T00:00:00.000Z,0.07
694,99538,1430094402,2022-10-19T00:00:00.000Z,0.09
695,100136,1648608319,2022-11-09T00:00:00.000Z,0.0
696,100444,1714073899,2022-12-08T00:00:00.000Z,0.01
697,100458,1316040758,2022-11-01T00:00:00.000Z,0.08
698,100458,1706440161,2022-11-16T00:00:00.000Z,0.04
699,100458,1718416044,2022-11-26T00:00:00.000Z,0.0
700,100460,1430094402,2022-10-26T00:00:00.000Z,0.6
701,100460,1458049517,2022-12-02T00:00:00.000Z,0.0
702,100460,1490584733,2022-10-16T00:00:00.000Z,0.14
703,100460,1675921760,2022-10-22T00:00:00.000Z,0.0
704,100460,1684019585,2022-12-15T00:00:00.000Z,0.0
705,100460,1706440161,2022-11-11T00:00:00.000Z,0.0
706,100460,1718146027,2022-11-29T00:00:00.000Z,0.0
707,100463,1490584733,2022-12-15T00:00:00.000Z,0.0
708,100467,1675921760,2022-10-21T00:00:00.000Z,0.66
709,100467,1703905621,2022-11-15T00:00:00.000Z,0.0
710,100700,1703905621,2022-11-01T00:00:00.000Z,0.04
711,100992,1714073899,2022-12-08T00:00:00.000Z,0.0
712,101052,1714073899,2022-11-30T00:00:00.000Z,0.0
713,101216,1429235843,2022-11-26T00:00:00.000Z,0.0
714,101216,1674749132,2022-12-05T00:00:00.000Z,0.0
715,101216,1675921760,2022-11-29T00:00:00.000Z,0.0
716,101216,1684019585,2022-12-06T00:00:00.000Z,0.0
717,101216,1706440161,2022-11-08T00:00:00.000Z,0.0
718,101216,1714073899,2022-11-27T00:00:00.000Z,0.0
719,101216,1716528528,2022-12-12T00:00:00.000Z,0.0
720,101224,1490584733,2022-12-10T00:00:00.000Z,0.0
721,101443,1490584733,2022-12-16T00:00:00.000Z,0.1
722,101444,1706440161,2022-11-10T00:00:00.000Z,0.0
723,101446,1675921760,2022-10-11T00:00:00.000Z,0.0
724,101450,1703905621,2022-11-22T00:00:00.000Z,0.0
725,101453,1675921760,2022-10-24T00:00:00.000Z,0.0
726,101570,1458049517,2022-12-02T00:00:00.000Z,0.0
727,101570,1675921760,2022-10-28T00:00:00.000Z,0.04
728,101570,1684019585,2022-12-10T00:00:00.000Z,1.76
729,101570,1699065816,2022-10-19T00:00:00.000Z,0.0
730,101570,1703905621,2022-11-05T00:00:00.000Z,0.0
731,101570,1706440161,2022-11-10T00:00:00.000Z,0.0
732,101570,1718146027,2022-11-26T00:00:00.000Z,0.0
733,102035,1703905621,2022-11-18T00:00:00.000Z,0.01
734,102106,1490584733,2022-11-08T00:00:00.000Z,0.06
735,102386,1490584733,2022-12-14T00:00:00.000Z,0.1
736,102499,1648608319,2022-12-04T00:00:00.000Z,0.015
737,102966,1429235843,2022-11-18T00:00:00.000Z,0.0
738,102966,1458049517,2022-11-29T00:00:00.000Z,1.6
739,102966,1490584733,2022-10-12T00:00:00.000Z,3.18
740,102966,1674749132,2022-11-19T00:00:00.000Z,0.0
741,102966,1675921760,2023-01-11T00:00:00.000Z,0.0
742,102966,1684019585,2022-12-08T00:00:00.000Z,0.8
743,102966,1703905621,2022-10-31T00:00:00.000Z,2.0
744,102966,1706440161,2022-11-14T00:00:00.000Z,6.4
745,102966,1710096477,2023-01-13T00:00:00.000Z,0.0
746,102966,1713698815,2022-12-08T00:00:00.000Z,0.0
747,102966,1714073899,2022-11-16T00:00:00.000Z,0.2
748,102966,1716528528,2022-11-29T00:00:00.000Z,0.0
749,102966,1718146027,2022-11-26T00:00:00.000Z,0.0
750,102966,1718416044,2022-11-27T00:00:00.000Z,0.07
751,104081,1430094402,2022-10-11T00:00:00.000Z,0.0
752,104596,1706440161,2022-11-24T00:00:00.000Z,0.28
753,104596,1710096477,2022-11-24T00:00:00.000Z,0.28
754,105238,1458049517,2022-12-29T00:00:00.000Z,0.0
755,105271,1714073899,2022-11-24T00:00:00.000Z,0.0
756,105273,1674749132,2022-11-29T00:00:00.000Z,0.0
757,105273,1699065816,2022-10-11T00:00:00.000Z,0.0
758,105273,1706440161,2022-11-04T00:00:00.000Z,0.0
759,105273,1710096477,2022-11-24T00:00:00.000Z,0.0
760,105273,1714073899,2022-11-15T00:00:00.000Z,0.0
761,105273,1716528528,2022-11-21T00:00:00.000Z,0.0
762,105273,1718146027,2022-11-26T00:00:00.000Z,0.0
763,105273,1718416044,2022-11-25T00:00:00.000Z,0.0
764,105540,1490584733,2022-12-08T00:00:00.000Z,0.5
765,105540,1713698815,2022-12-04T00:00:00.000Z,0.5
766,105540,1725201772,2022-12-09T00:00:00.000Z,0.5
767,105762,1648608319,2022-12-03T00:00:00.000Z,0.0
768,105766,1699065816,2022-10-11T00:00:00.000Z,0.0
769,105897,1316040758,2022-11-19T00:00:00.000Z,0.0
770,105897,1714073899,2022-11-18T00:00:00.000Z,2.0
771,106138,1699065816,2022-10-12T00:00:00.000Z,0.0
772,106141,1699065816,2022-10-12T00:00:00.000Z,0.0
773,106142,1490584733,2022-11-15T00:00:00.000Z,0.0
774,106142,1714073899,2022-11-16T00:00:00.000Z,0.0
775,106145,1490584733,2022-11-12T00:00:00.000Z,0.3
776,106175,1458049517,2022-12-02T00:00:00.000Z,0.0
777,106175,1675921760,2022-10-27T00:00:00.000Z,0.0
778,106175,1684019585,2022-12-14T00:00:00.000Z,0.0
779,106175,1706440161,2022-11-05T00:00:00.000Z,0.0
780,106175,1713698815,2022-12-04T00:00:00.000Z,0.0
781,106175,1718146027,2022-11-26T00:00:00.000Z,0.0
782,106178,1490584733,2022-11-10T00:00:00.000Z,0.0
783,106178,1675921760,2022-10-06T00:00:00.000Z,0.0
784,106178,1706440161,2022-11-10T00:00:00.000Z,0.0
785,106178,1718146027,2022-11-29T00:00:00.000Z,0.0
786,106182,1490584733,2022-11-08T00:00:00.000Z,0.0
787,106190,1490584733,2022-11-09T00:00:00.000Z,0.18
788,106342,1675921760,2022-10-31T00:00:00.000Z,0.25
789,106357,1703905621,2022-11-04T00:00:00.000Z,0.0
790,106729,1490584733,2022-12-08T00:00:00.000Z,0.02
791,106729,1684019585,2022-12-08T00:00:00.000Z,0.05
792,106750,1490584733,2022-12-08T00:00:00.000Z,0.0
793,106761,1490584733,2022-12-31T00:00:00.000Z,1.32
794,106761,1684019585,2022-12-14T00:00:00.000Z,0.16
795,106770,1490584733,2022-12-31T00:00:00.000Z,0.0
796,106776,1490584733,2022-12-31T00:00:00.000Z,0.0
797,106776,1684019585,2022-12-13T00:00:00.000Z,0.0
798,106779,1706440161,2022-11-16T00:00:00.000Z,0.0
799,106780,1703905621,2022-11-02T00:00:00.000Z,0.0
800,106788,1675921760,2022-10-28T00:00:00.000Z,1.05
801,106800,1706440161,2022-11-08T00:00:00.000Z,0.0
802,106800,1714073899,2022-11-16T00:00:00.000Z,0.0
803,106875,1648608319,2022-12-02T00:00:00.000Z,0.04
804,106875,1703905621,2022-12-06T00:00:00.000Z,0.02
805,106875,1714073899,2022-12-02T00:00:00.000Z,0.66
806,106924,1703905621,2022-11-05T00:00:00.000Z,0.0
807,107309,1316040758,2022-11-24T00:00:00.000Z,0.4
808,107309,1429235843,2023-01-06T00:00:00.000Z,0.56
809,107309,1458049517,2022-12-09T00:00:00.000Z,0.0
810,107309,1490584733,2022-12-07T00:00:00.000Z,1.6
811,107309,1675921760,2022-12-07T00:00:00.000Z,0.08
812,107309,1684019585,2022-12-10T00:00:00.000Z,0.0
813,107309,1706440161,2022-11-24T00:00:00.000Z,0.0
814,107309,1710096477,2022-11-24T00:00:00.000Z,0.0
815,107309,1714073899,2022-12-07T00:00:00.000Z,0.0
816,107309,1716528528,2023-01-10T00:00:00.000Z,0.56
817,107309,1725259597,2022-12-10T00:00:00.000Z,0.0
818,107310,1490584733,2022-12-09T00:00:00.000Z,0.63
819,107310,1675921760,2023-01-06T00:00:00.000Z,0.574
820,107760,1430094402,2022-10-20T00:00:00.000Z,0.0
821,107760,1648608319,2022-11-16T00:00:00.000Z,0.0
822,107793,1706440161,2022-11-03T00:00:00.000Z,0.0
823,107795,1718146027,2022-11-29T00:00:00.000Z,0.0
824,107796,1490584733,2022-12-13T00:00:00.000Z,0.0
825,107798,1703905621,2022-11-02T00:00:00.000Z,0.0
826,107801,1316040758,2022-11-01T00:00:00.000Z,0.0
827,107801,1429235843,2022-11-23T00:00:00.000Z,0.0
828,107801,1458049517,2022-12-02T00:00:00.000Z,0.0
829,107801,1490584733,2022-12-12T00:00:00.000Z,0.0
830,107801,1675921760,2022-10-26T00:00:00.000Z,0.0
831,107801,1684019585,2022-12-11T00:00:00.000Z,0.0
832,107801,1703905621,2022-12-04T00:00:00.000Z,0.0
833,107801,1713698815,2022-12-08T00:00:00.000Z,0.0
834,107801,1718416044,2022-11-26T00:00:00.000Z,0.0
835,107819,1490584733,2022-12-13T00:00:00.000Z,0.61
836,107827,1430094402,2022-10-26T00:00:00.000Z,0.0
837,107829,1316040758,2022-10-26T00:00:00.000Z,0.0
838,107829,1490584733,2022-12-09T00:00:00.000Z,2.08
839,107829,1684019585,2022-12-12T00:00:00.000Z,0.0
840,107829,1706440161,2022-11-11T00:00:00.000Z,0.0
841,107830,1490584733,2022-12-05T00:00:00.000Z,0.15
842,107832,1706440161,2022-11-05T00:00:00.000Z,0.0
843,108296,1429235843,2022-12-30T00:00:00.000Z,0.0
844,108296,1458049517,2022-12-29T00:00:00.000Z,0.014
845,108296,1490584733,2022-12-30T00:00:00.000Z,0.0
846,108296,1675921760,2023-01-11T00:00:00.000Z,0.014
847,108296,1710096477,2022-12-18T00:00:00.000Z,0.0
848,108589,1430094402,2022-10-11T00:00:00.000Z,0.0
849,109083,1316040758,2022-11-01T00:00:00.000Z,0.0
850,109141,1316040758,2022-10-11T00:00:00.000Z,0.0
851,109141,1430094402,2022-10-11T00:00:00.000Z,0.0
852,109141,1675921760,2022-10-31T00:00:00.000Z,0.0
853,109428,1430094402,2022-10-31T00:00:00.000Z,0.0
854,109762,1490584733,2022-12-05T00:00:00.000Z,0.08
855,110244,1490584733,2022-11-20T00:00:00.000Z,0.0
856,110244,1706440161,2022-11-11T00:00:00.000Z,0.0
857,110446,1648608319,2022-11-26T00:00:00.000Z,0.0
858,110450,1316040758,2022-10-11T00:00:00.000Z,0.0
859,110450,1430094402,2022-10-11T00:00:00.000Z,0.0
860,110607,1316040758,2022-10-29T00:00:00.000Z,0.0
861,110607,1429235843,2022-11-23T00:00:00.000Z,0.0
862,110607,1430094402,2022-10-26T00:00:00.000Z,0.0
863,110607,1458049517,2022-12-03T00:00:00.000Z,0.0
864,110607,1490584733,2022-12-15T00:00:00.000Z,0.0
865,110607,1675921760,2022-10-27T00:00:00.000Z,0.0
866,110607,1684019585,2022-12-14T00:00:00.000Z,0.0
867,110607,1703905621,2022-10-26T00:00:00.000Z,0.0
868,110607,1706440161,2022-11-16T00:00:00.000Z,0.0
869,110607,1713698815,2022-12-07T00:00:00.000Z,0.0
870,110607,1718146027,2022-11-29T00:00:00.000Z,0.0
871,110609,1316040758,2022-10-31T00:00:00.000Z,0.0
872,110609,1706440161,2022-11-16T00:00:00.000Z,0.0
873,110610,1706440161,2022-11-14T00:00:00.000Z,0.0
874,110612,1430094402,2022-10-23T00:00:00.000Z,0.0
875,110612,1490584733,2022-12-30T00:00:00.000Z,0.0
876,110614,1675921760,2022-10-27T00:00:00.000Z,0.0
877,110616,1430094402,2022-10-26T00:00:00.000Z,0.0
878,110616,1675921760,2022-10-17T00:00:00.000Z,0.0
879,110903,1490584733,2022-10-19T00:00:00.000Z,0.03
880,110904,1490584733,2022-10-19T00:00:00.000Z,0.12
881,111406,1316040758,2022-11-29T00:00:00.000Z,0.0
882,111406,1490584733,2022-12-30T00:00:00.000Z,0.0
883,111406,1675921760,2023-01-06T00:00:00.000Z,0.0
884,111406,1684019585,2022-12-15T00:00:00.000Z,0.0
885,111406,1714073899,2022-12-03T00:00:00.000Z,0.0
886,111406,1716528528,2022-12-13T00:00:00.000Z,0.0
887,111666,1714073899,2022-11-15T00:00:00.000Z,0.02
888,111896,1703905621,2022-10-25T00:00:00.000Z,0.15
889,111929,1316040758,2022-11-18T00:00:00.000Z,0.0
890,111929,1490584733,2022-11-07T00:00:00.000Z,0.0
891,111929,1706440161,2022-11-04T00:00:00.000Z,0.0
892,111929,1714073899,2022-11-17T00:00:00.000Z,0.0
893,112084,1699065816,2022-10-12T00:00:00.000Z,0.3
894,112093,1316040758,2022-11-01T00:00:00.000Z,0.0
895,112093,1706440161,2022-11-04T00:00:00.000Z,0.04
896,112127,1430094402,2022-10-29T00:00:00.000Z,0.07
897,112357,1430094402,2022-10-26T00:00:00.000Z,0.0
898,112357,1675921760,2022-12-23T00:00:00.000Z,0.18
899,112371,1675921760,2023-01-21T00:00:00.000Z,0.12
